0ba104d752eb63194c356c309196c710	56	UNK:mhtserv|18,FILE:os:windows|17,BEH:server|15,CLASS:backdoor|15,FILE:small|4,CLASS:grayware|3,BEH:execdownload|2,CLASS:downloader|2
0c4502d6655264a9aa420274a0ddeaeb	66	CLASS:ransomware|27,BEH:filecrypt|27,FILE:os:windows|21,FAM:conti|15,FILE:packed|3,UNK:diavolo|2
0d1f873f6816debd244e1e77509f6ba7	57	UNK:bnlite|18,FILE:os:windows|17,BEH:server|13,CLASS:backdoor|13,UNK:bionet|2
0e0fc966862971c29edd4dcaa0ba8e86	53	BEH:server|21,CLASS:backdoor|21,UNK:netbull|20,FILE:os:windows|13,CLASS:grayware|3
0e4fbfeb6f7a98e437a497013b285ffc	65	FILE:os:windows|23,FAM:ldpinch|16,UNK:pdpinch|5,CLASS:worm|3,BEH:selfpropagate|3,FILE:packed|3,BEH:infosteal|3,UNK:ldpnch|2,CLASS:grayware|2
0e6e40aad3e8d46e3c0c26ccc6ab94b3	34	BEH:server|16,CLASS:backdoor|16,FILE:os:windows|13,UNK:psyrat|2
0e997ab441cd8c35010dd8db98aae2c2	48	FILE:os:windows|13,FILE:proglang:delphi|9,BEH:server|6,CLASS:backdoor|6,FAM:wacatac|2,UNK:adag|2
0eb4a9089d3f7cf431d6547db3b9484d	56	FILE:os:windows|18,CLASS:grayware|5,FAM:crthrazy|5,CLASS:grayware:adware|3,BEH:execdownload|2,CLASS:downloader|2
0faecbdfccf3144d487971ed47f3665c	62	UNK:winshell|19,FILE:os:windows|18,BEH:server|16,CLASS:backdoor|16,FILE:packed|2,BEH:execdownload|2,CLASS:downloader|2
0fca0250fa3fe8ee7e1cf0cc45a6b2d8	44	FAM:subseven|22,BEH:server|18,CLASS:backdoor|18,FILE:os:windows|16
10550ca42c32c22bdd0515020cff38dd	40	FILE:os:windows|17,UNK:otorunp|2,BEH:execdownload|2,CLASS:downloader|2
1149c42fd8cf3ca7d00ef55a6337befe	57	FAM:ketch|22,BEH:server|17,CLASS:backdoor|17,FILE:os:windows|15
1164ef21ef2af97e0339359c0dce5e7d	53	BEH:server|18,FAM:darksky|18,CLASS:backdoor|18,FILE:os:windows|14,CLASS:grayware|3
119cd00c48678d63ec07762a7ff08ac7	58	FILE:os:windows|15,BEH:server|12,CLASS:backdoor|12,UNK:verify|11,CLASS:grayware|3
121bf601275e2aed0c3a6fe7910f9826	52	FILE:os:windows|14,FAM:hupigon|9,BEH:server|6,CLASS:backdoor|6,UNK:slefdel|3,UNK:zard|2,FILE:packed|2,FAM:mint|2,FILE:proglang:delphi|2
125364b0cdae80c10f00b75c8e2cfa47	53	BEH:server|15,UNK:nerte|15,CLASS:backdoor|15,FILE:os:windows|13,CLASS:grayware|2
13ce53de9ca4c4e6c58f990b442cb419	42	BEH:server|13,CLASS:backdoor|13,FILE:os:windows|11,UNK:quux|10,CLASS:grayware|2
13e878ed7e547523cffc5728f6ba4190	58	CLASS:grayware|17,FILE:msil|14,CLASS:ransomware|11,BEH:filecrypt|11,FILE:os:windows|8,CLASS:grayware:tool|8,FILE:packed|8,UNK:ryukcrypt|3,UNK:imps|2,BEH:execdownload|2,CLASS:downloader|2,FAM:chaos|2
146ce177ab03b8f62a9fc6e7bbf40dc1	62	FILE:os:windows|24,BEH:execdownload|14,CLASS:downloader|14,BEH:server|3,FILE:proglang:delphi|3,CLASS:backdoor|3,UNK:amighelo|3,BEH:inject|2,FAM:hupigon|2,FAM:fugrafa|2
146ec3f6c262d0f287e67ddb3cc69892	59	CLASS:ransomware|21,BEH:filecrypt|21,FILE:os:windows|16,FAM:conti|13,FILE:packed|2,FAM:delshad|2
15bda00b57e2ed729a45f7cfa62165da	61	FILE:os:windows|18,FAM:bayrob|16,CLASS:spyware|5,CLASS:grayware|4,CLASS:grayware:adware|3,FILE:packed|2
15ca804e4634d9586f85b1d15ebe91a0	60	BEH:server|20,CLASS:backdoor|20,FILE:os:windows|19,UNK:netcontrol|11,UNK:cmkfa8glikdk|3,UNK:netcont|2
16d598c01f7b391986c8c19eded005b1	62	FILE:os:windows|21,BEH:execdownload|10,CLASS:downloader|10,FAM:hupigon|8,BEH:server|7,CLASS:backdoor|7,UNK:binder|6,CLASS:grayware|2,FILE:proglang:delphi|2
16fab35b51f9e6447f2a8c04db4ebe93	57	FILE:os:windows|20,UNK:frauder|12,BEH:server|9,CLASS:backdoor|9,CLASS:rogueware|6,FILE:packed|6,BEH:alertuser|6,BEH:execdownload|5,CLASS:downloader|5,CLASS:grayware|2
170d3ccf9f036c552aef6690bf419b2e	55	FILE:os:windows|15,FILE:packed|9,BEH:server|8,CLASS:backdoor|8,UNK:nucleroot|7,UNK:anomaly|3,FILE:packed:maskpe|2,CLASS:grayware|2
1717731c32830a31e84b74641a4fdec7	57	FILE:os:windows|15,UNK:spynet|10,CLASS:grayware|9,CLASS:grayware:tool|7,UNK:constructor|4,FILE:proglang:delphi|3,BEH:server|2,BEH:inject|2,BEH:infosteal|2,FAM:iespy|2,CLASS:backdoor|2
17da6737cb94c11fa2363772d8eac0b1	26	BEH:execdownload|14,CLASS:downloader|14,FILE:os:windows|9,CLASS:rogueware|9,BEH:alertuser|9,FILE:small|3
17e3836682ffb0913459ece7c3f0786d	62	FILE:os:windows|22,FAM:hupigon|19,BEH:server|16,CLASS:backdoor|16,FILE:packed|3
19a14d0414aec62ef38378de2e8b259d	55	FILE:os:windows|14,UNK:emegrab|11,BEH:server|9,CLASS:backdoor|9,UNK:wigon|2,BEH:spam|2,FAM:bulz|2
1a4d58e281103fea2a4ccbfab93f74d2	58	FILE:os:windows|16,BEH:server|9,FAM:denis|9,CLASS:backdoor|9,UNK:doina|2,UNK:dejandet|2
1a98a0a769e7351ba16e1b91e9f26692	55	FILE:os:windows|19,BEH:server|12,CLASS:backdoor|12,FAM:bifrose|9,BEH:execdownload|4,CLASS:downloader|4,UNK:huceqoo|3
1ae08493913b2a0c8cbcb0541da5a8bc	63	FILE:os:windows|23,BEH:server|20,CLASS:backdoor|20,FAM:hupigon|9,FILE:proglang:delphi|6,FAM:darkkomet|5,UNK:mrzd|3,UNK:curioso|3,UNK:freeze|2,BEH:execdownload|2,CLASS:downloader|2
1b557d4f923b0de75e397686053a9022	58	FILE:os:windows|18,BEH:server|17,CLASS:backdoor|17,UNK:augudor|13,UNK:starter|5,CLASS:grayware|2,BEH:execdownload|2,CLASS:downloader|2
1c255ef6fd44877700867f94a59875d2	46	UNK:lama|16,CLASS:worm|15,FILE:os:windows|15,BEH:selfpropagate|15,BEH:spam|3,CLASS:grayware|3
1d12f9b921b38d7b521f12442bdd52d8	55	FILE:os:windows|15,BEH:server|9,CLASS:backdoor|9,FILE:proglang:delphi|5,UNK:simpel|4
1d40e72fb8cf300298df4b828b48ec29	58	FILE:os:windows|16,FAM:spyeye|6,FAM:zbot|5,FILE:packed|5,FAM:vobfus|2,CLASS:spyware|2,UNK:fraudrop|2
1d622f8c72b010b8d7213c032db122e4	63	FILE:os:windows|22,BEH:server|8,CLASS:backdoor|8,FAM:zegost|5,FAM:farfli|3,UNK:beaugrit|3,BEH:execdownload|2,CLASS:downloader|2
1d6d6d3c077250b7b3ad053e71054ecc	56	FILE:os:windows|17,BEH:execdownload|11,CLASS:downloader|11,UNK:dycler|8,BEH:infosteal|6,BEH:keylogging|4,CLASS:keylogger|4,CLASS:grayware|2
1dd6eb39a388f4c8a3eaf248d86aaabc	53	FILE:os:windows|13,FILE:proglang:delphi|13,BEH:proxy|12
1e3665a67201209609ae493a2a590bee	60	BEH:server|18,CLASS:backdoor|18,UNK:zombam|16,FILE:os:windows|15,FILE:packed|2
1e42493dcef54a62bc28e0a1338c1142	55	FILE:os:windows|17,UNK:mnets|17,BEH:server|16,CLASS:backdoor|16,CLASS:grayware|3
1ef711b34cc278449f1997e4ed06334a	60	FAM:antilam|22,FILE:os:windows|18,BEH:server|14,CLASS:backdoor|14,FILE:proglang:delphi|2,UNK:antilame|2
